image	sentence_id	image_id	audio_id	speaker_id	gender	duration	sample_rate	audio_format	recording_lang	native_lang	bem_transcription	en_translation
683_1	2	5024991277.jpg	"683_1_02_211006-130528_bem_dcc_elicit_0.wav
"	12	male	10.776	16000	vnd.wave	bem	bem	Elyo cilemoneka kwati baleumfwa bwino ulwimbo luntu baleimba pantu nabashibata nokushibata pakwimba.	It seems like they are enjoying the song that they are singing as they have even closed their eyes.
683_2	1	5024991277.jpg	"683_2_01_211006-130529_bem_9d4_elicit_1.wav
"	11	female	8.984	16000	vnd.wave	bem	bem	Umulumendo wakaena aliteeka ne mwemfu kabili nafwala ne shati lyafiita.	The young man has a beard and is wearing a black shirt.
683_3	2	5024991277.jpg	"683_3_02_211006-130528_bem_dcc_elicit_1.wav
"	12	male	9.256	16000	vnd.wave	bem	bem	Nomukashana nankwe nafwala icafiita kumuulu elyo nabikako namagalashi.	They young lady is also wearing a black top and is wearing glasses.
683_4	1	5024991277.jpg	"683_4_01_211006-130529_bem_9d4_elicit_2.wav
"	11	female	13.748	16000	vnd.wave	bem	bem	Elo muntu baleimbila umu mulemoneka nimumuputule, nomba icikope cakaena ici tacilemwenekesha, umulumendo ena alemwenekesha nomba umukashana ena pamenso tapalemoneka.	It's like they are in a room. The young man is visible but the young womans face cannot be seen clearly.
684_0	1	3972588012.jpg	"684_0_01_211006-130744_bem_9d4_elicit_0.wav
"	11	female	6.783	16000	vnd.wave	bem	bem	Abalumendo balesunka icibaala apo balongele amasaka namakontena.	Young men are pushing a wheelbarrow which has sacks and containers.
684_1	2	3972588012.jpg	"684_1_02_211006-130706_bem_dcc_elicit_0.wav
"	12	male	7.101	16000	vnd.wave	bem	bem	Elo aya amasaka yalemoneka masaka yabuunga neefikontena muli saladi.	These are sacks of mealie meal and the containers have cooking oil.
684_2	1	3972588012.jpg	"684_2_01_211006-130744_bem_9d4_elicit_1.wav
"	11	female	7.305	16000	vnd.wave	bem	bem	Elyo filemoneka nafifina pantu nabafulilapo namashati pakusunka.	It seems they are heavy as the one pushing has even removed his shirt.
684_3	2	3972588012.jpg	"684_3_02_211006-130706_bem_dcc_elicit_1.wav
"	12	male	5.467	16000	vnd.wave	bem	bem	Elo uku kulemoneka nikumaliketi pantu abantu nabafulako.	This place seems like it's a market because there are a lot of people.
685_1	2	4151424348.jpg	"685_1_02_211006-132448_bem_dcc_elicit_0.wav
"	12	male	6.851	16000	vnd.wave	bem	bem	Elyo cilemoneka kwati umu nimumbali yamusebo pantu nabanru balepita.	It seems like this is along the road because people are passing.
685_3	2	4151424348.jpg	"685_3_02_211006-132448_bem_dcc_elicit_1.wav
"	12	male	4.582	16000	vnd.wave	bem	bem	Nomba bushe naumona ifyo shitata alemoneka pamenso?	Have you seen how the man is looking on the face?
685_4	1	4151424348.jpg	"685_4_01_211006-132454_bem_9d4_elicit_2.wav
"	11	female	8.394	16000	vnd.wave	bem	bem	Nimbona, aleimba, nomba icilepapusha cakwebati alemoneka kwati nalimo alefwaya ukulila.	Yes he is singing but he is looking like he is crying.
686_1	2	4906688039.jpg	"686_1_02_211006-132859_bem_dcc_elicit_0.wav
"	12	male	8.734	16000	vnd.wave	bem	bem	Elyo uyu wine shitata naikala panshi kuli fimo ifyo alepanga, nomba bushe naumona ifyo afwele?	This same man is sitting down making something. Have you seen how he is dressed?
686_3	2	4906688039.jpg	"686_3_02_211006-132859_bem_dcc_elicit_1.wav
"	12	male	9.914	16000	vnd.wave	bem	bem	Nomba umulandu afwalile ifi mulandu wakuti fintu alepanga nafikwata ulukungu lelo talefwaya ulukungu lwingile mumona	He is dressed like this because what he is working with has dust and he does not want to inhale the dust.
687_1	2	6907486478.jpg	"687_1_02_211006-133131_bem_dcc_elicit_0.wav
"	12	male	14.247	16000	vnd.wave	bem	bem	Amenshi yakaena yalemoneka nimupepi pantu napeteka netoloshi, cilemoneka kwati yalefika fye mumakufi.	The water seems not to be deep. He has folded his trousers and the water is only reaching the knees
687_3	2	6907486478.jpg	"687_3_02_211006-133131_bem_dcc_elicit_1.wav
"	12	male	10.3	16000	vnd.wave	bem	bem	Nomba icilempapusha cakutila aleangalila mumenshi lelo akachola acili nakapapa elo alemoneka uwasekelela.	What is surprising is he is playing in the water and still the bag on his back and he looks happy.
688_0	1	3027009366.jpg	"688_0_01_211006-133349_bem_9d4_elicit_0.wav
"	11	female	5.059	16000	vnd.wave	bem	bem	Bakateya bamupila balimucibansa bateya umupila.	Football players are in the pitch
688_1	2	3027009366.jpg	"688_1_02_211006-133415_bem_dcc_elicit_0.wav
"	12	male	12.795	16000	vnd.wave	bem	bem	Elo aya amabumba yabili ifibapusenye fyakufwala bafwele bambi bafwele ifyakashika elo bambi bafwele ifyabuuta.	What's differentiating the two teams is the color of the jerseys. One team is in red and the other is in white.
688_2	1	3027009366.jpg	"688_2_01_211006-133349_bem_9d4_elicit_1.wav
"	11	female	8.507	16000	vnd.wave	bem	bem	Elo babili bakateya nabema mumuulu balefwaya ukupanta umupila.	Two players are in the air wanting to kick the ball.
688_3	2	3027009366.jpg	"688_3_02_211006-133415_bem_dcc_elicit_1.wav
"	12	male	4.764	16000	vnd.wave	bem	bem	Bushe naumona ifyo icibansa ciiswile?	have you seen how full the stadium is ?
688_4	1	3027009366.jpg	"688_4_01_211006-133349_bem_9d4_elicit_2.wav
"	11	female	9.075	16000	vnd.wave	bem	bem	Ala nimbona naciisula nga nshi elo abafulile nibalya abafwele ifyakashika.	I can see that it is full and that the majority is in red.
689_0	1	3780768589.jpg	"689_0_01_211006-133608_bem_9d4_elicit_0.wav
"	11	female	5.399	16000	vnd.wave	bem	bem	Abalumendo bane nabekala panse yakucikuulwa.	Four young men seated outside the building.
689_1	2	3780768589.jpg	"689_1_02_211006-133612_bem_dcc_elicit_0.wav
"	12	male	8.621	16000	vnd.wave	bem	bem	Nomba bonse aba cila muntu nakwata ifyapusana ifyo alecita, bushe naumona?	Each one is doing something different from the other have you noticed?
689_3	2	3780768589.jpg	"689_3_02_211006-133612_bem_dcc_elicit_1.wav
"	12	male	9.188	16000	vnd.wave	bem	bem	Elyo apa palemoneka nipanse yacalici pantu pali ne cipampa epo balembele ukutila licalici.	This looks like outside a church because there is a post which is saying Church.
68_0	1	2058091220.jpg	"68_0_01_210928-001646_bem_72c_elicit_0.wav
"	11	male	5.966	16000	vnd.wave	bem	bem	Umuntu alimumuulu na parashuti.	A person in the air with a parachute.
68_1	2	2058091220.jpg	"68_1_02_210927-151715_bem_81c_elicit_0.wav
"	12	male	4.809	16000	vnd.wave	bem	bem	Yanshi iyi ine parashuti?	What is the parachute for?
68_2	1	2058091220.jpg	"68_2_01_210928-001646_bem_72c_elicit_1.wav
"	11	male	11.207	16000	vnd.wave	bem	bem	Iyi parashuti baibomfya nga watoloka mucintu caciba mumuulu icapala ne ndeke.	It is used when you jump off something that is in the air. For example when you jump from a plain.
68_3	2	2058091220.jpg	"68_3_02_210927-151715_bem_81c_elicit_1.wav
"	12	male	12.115	16000	vnd.wave	bem	bem	Ngeci icilemoneka icabutulukila futii cafiitulukila bushe nacena cili kuli parachute nangu naciibela fye palwaciko	What about that thing that is looking whitish and blackish at the same time. Is it also part of the parachute?
68_4	1	2058091220.jpg	"68_4_01_210928-001646_bem_72c_elicit_2.wav
"	11	male	6.602	16000	vnd.wave	bem	bem	Coni cilepupuka mumuulu.	That is a bird flying.
690_1	2	3421131122.jpg	"690_1_02_211006-133829_bem_dcc_elicit_0.wav
"	12	male	7.35	16000	vnd.wave	bem	bem	Apa palemoneka nipacipooma ca menshi pantu amenshi yalemuponena elo nayamufimba nokumufimba.	This looks like a water falls because water is falling on him and covering him.
690_2	1	3421131122.jpg	"690_2_01_211006-134347_bem_9d4_elicit_1.wav
"	11	female	8.893	16000	vnd.wave	bem	bem	Cilemoneka ali ne nsansa naimya namaboko mumuulu nakalimo nacimfya.	It looks like he is happy and is raising the hands. Maybe he had won.
690_3	2	3421131122.jpg	"690_3_02_211006-133829_bem_dcc_elicit_1.wav
"	12	male	7.781	16000	vnd.wave	bem	bem	Akabwato kanoono sana kabili kalemoneka akakashika, umuntu nga taishiba ukowa kuti abuunda	The boat is small and red in color. One can drown if one doesn't know how to swim.
690_4	1	3421131122.jpg	"690_4_01_211006-134347_bem_9d4_elicit_2.wav
"	11	female	11.003	16000	vnd.wave	bem	bem	Ca cine kuti abuunda, nomba uyu nakwata akamuti ako engabomfya pakwebati tabuundile.	True he can drown, but this one has a stock he can use so he doesn't drown.
691_0	1	411678041.jpg	"691_0_01_211006-134637_bem_9d4_elicit_0.wav
"	11	female	5.785	16000	vnd.wave	bem	bem	Umulumendo nanina pali kabalwe aleangala.	A young man is on a donkey playing.
691_1	2	411678041.jpg	"691_1_02_211006-134631_bem_dcc_elicit_0.wav
"	12	male	9.12	16000	vnd.wave	bem	bem	Elo cilepala kwati nakwata ne ntambo intu aleangasha icilengele abantu balemutamba.	He even has a rope that he is playing with that is why people are watching him.
691_2	1	411678041.jpg	"691_2_01_211006-134637_bem_9d4_elicit_1.wav
"	11	female	9.687	16000	vnd.wave	bem	bem	Abantu bakaena beshile mukutamba ici icangalo nabafula nakalimo balicitemwa ici icangalo bambi nabakwata namabaluni.	It's like people like this game because many have come to watch and they even have balloons.
691_3	2	411678041.jpg	"691_3_02_211006-134631_bem_dcc_elicit_1.wav
"	12	male	9.188	16000	vnd.wave	bem	bem	Nakabili cilemoneka akasuba nakabalika sana pantu, pantu bekele nipakasuba tapali nencitelelwe.	It looks like the sun is brazing because there is no shade where they are sitting.
691_4	1	411678041.jpg	"691_4_01_211006-134637_bem_9d4_elicit_2.wav
"	11	female	10.345	16000	vnd.wave	bem	bem	Ico cishinka elyo kabili kunuma yabantu bene abekele abeshile mukutamba kuli necikuulwa icitali icabuuta.	Very true and behind these people that have come to watch is a tall building.
692_0	1	3504940491.jpg	"692_0_01_211006-140129_bem_9d4_elicit_0.wav
"	11	male	5.104	16000	vnd.wave	bem	bem	Abana abakashana nabaninina pafimuti balepeluka.	Little girls are swinging on a tree.
692_1	2	3504940491.jpg	"692_1_02_211006-134757_bem_dcc_elicit_0.wav
"	12	male	11.253	16000	vnd.wave	bem	bem	Elyo nga nuyu uuli kuntashi ena alemoneka naumfwa ulunshingwa kumona fye fintu ekatishe intambo.	The one in front looks like she's feeling dizzy that's why she's holding the rope tightly.
692_2	1	3504940491.jpg	"692_2_01_211006-140129_bem_9d4_elicit_1.wav
"	11	male	10.368	16000	vnd.wave	bem	bem	Elyo futi nakabili uyu wine uuli kuntashi natemwa alemoneka natemwa kumonafye fintu acensele kukanwa ati naumfwa bwino ukupeluka.	The same one in front looks very happy as can be seen from the smile as she is swinging.
692_3	2	3504940491.jpg	"692_3_02_211006-134757_bem_dcc_elicit_1.wav
"	12	male	8.848	16000	vnd.wave	bem	bem	Elyo umuulu ulemoneka bwino sana cilepala kwati yakuli nakasuba.	The sky's look good. It's like there is no sun even.
692_4	1	3504940491.jpg	"692_4_01_211006-140129_bem_9d4_elicit_2.wav
"	11	male	12.682	16000	vnd.wave	bem	bem	Cilemoneka kwati ili baninine pafimpelwa pali uulebasunka pantu ndemona ukuboko uko nakupitilila nangula tatulemona icinso.	It's like someone is pushing them as they are swinging because I can see a hand there even though I can't see the face.
693_0	1	2687089257.jpg	"693_0_01_211006-140401_bem_9d4_elicit_0.wav
"	11	male	11.933	16000	vnd.wave	bem	bem	Bashitata babili nabeminina umo alelisha umutolilo elo umbi alelisha icilimba ca nsaale.	Two men are standing. One is playing the flute and the other is playing the harp.
693_1	2	2687089257.jpg	"693_1_02_211006-140339_bem_dcc_elicit_0.wav
"	12	male	10.549	16000	vnd.wave	bem	bem	Elyo aba bashitata bacikulile nangula bakote pantu bonse nabakwata imfwi nangula imishishi ishabuuta.	These men are elderly because they both have grey hair.
693_2	1	2687089257.jpg	"693_2_01_211006-140401_bem_9d4_elicit_1.wav
"	11	male	9.664	16000	vnd.wave	bem	bem	Elyo nakabili kuli shitata naumbi uwikele kunuma ya aba babili abeminine naikalako pakapuna.	There's also a man behind these two who is sitting.
693_3	2	2687089257.jpg	"693_3_02_211006-140339_bem_dcc_elicit_1.wav
"	12	male	6.987	16000	vnd.wave	bem	bem	Nomba alo tulande nomba pafwakufwala fintu bafwele, bushe filemoneka shani?	Let's come to their clothing. How are they looking?
693_4	1	2687089257.jpg	"693_4_01_211006-140401_bem_9d4_elicit_2.wav
"	11	male	7.237	16000	vnd.wave	bem	bem	Ifyakufwala bafwele filemoneka ifyabusaka elyo kabili bonse nababikapo notusote.	The clothes look very neat and they all are wearing hats.
694_0	1	2126950128.jpg	"694_0_01_211006-140652_bem_9d4_elicit_0.wav
"	11	male	7.577	16000	vnd.wave	bem	bem	Namayo naiminina naiminina napapa nakachola.	A woman is standing and has a bag on her back.
694_1	2	2126950128.jpg	"694_1_02_211006-140632_bem_dcc_elicit_0.wav
"	12	male	8.076	16000	vnd.wave	bem	bem	Nakabili muminwe yakwe nakwata fwaka intu abikile kukanwa.	She has a cigarette in her hands which she's put in her mouth.
694_2	1	2126950128.jpg	"694_2_01_211006-140652_bem_9d4_elicit_1.wav
"	11	male	7.623	16000	vnd.wave	bem	bem	Uyu namayo wakaena alemoneka nalimo aciiminina pakwebati bamukope icikope.	It looks like this woman posed for a photo.
694_3	2	2126950128.jpg	"694_3_02_211006-140632_bem_dcc_elicit_1.wav
"	12	male	8.008	16000	vnd.wave	bem	bem	Nangu alepeepa nakabili uyu namayo mukote fwaka kuti yamwipaya.	Even though she is smoking, this cigarette can kill her because she is old.
694_4	1	2126950128.jpg	"694_4_01_211006-140652_bem_9d4_elicit_2.wav
"	11	male	8.598	16000	vnd.wave	bem	bem	Ca cine uyu namayo kwena mukote, pantu kumonafye napamenso ifyo palemoneka kwena nakwata ne nkanshi.	Yes this woman is old because she even has wrinkles on her face.
695_0	1	5794131663.jpg	"695_0_01_211006-140811_bem_9d4_elicit_0.wav
"	11	male	5.445	16000	vnd.wave	bem	bem	Umulumendo alimucibansa ico bangalilamo amangalo.	A young man is in a play ground.
695_1	2	5794131663.jpg	"695_1_02_211006-140811_bem_dcc_elicit_0.wav
"	12	male	9.324	16000	vnd.wave	bem	bem	Uyu wine umulumendo aleteya icangalo beta ukutila tennis.	The same young man is playing tennis.
695_2	1	5794131663.jpg	"695_2_01_211006-140811_bem_9d4_elicit_1.wav
"	11	male	8.53	16000	vnd.wave	bem	bem	Mucibansa cakaena kwena tamulemoneka umuntu nangu umo nakalimo alifye eka.	There doesn't seem to be anyone in the play ground. He might be alone.
695_3	2	5794131663.jpg	"695_3_02_211006-140811_bem_dcc_elicit_1.wav
"	12	male	11.003	16000	vnd.wave	bem	bem	Cimbi cakutila mucibansa umu mwalifula umucanga pantu napantu aleumina ici icangalo nipamucanga. 	There's a lot of sand in this play ground. 
695_4	1	5794131663.jpg	"695_4_01_211006-140811_bem_9d4_elicit_2.wav
"	11	male	12.773	16000	vnd.wave	bem	bem	Elo uyu umulumendo nafwala nefyakuteyelamo ici cangalo, ifi ifyakufwala afwele fintu fyabuuta ukwambila kumutwe ukufika fye kuli kaputula.	He is even wearing the correct attire for the sport. Everything he is wearing is white.
696_0	1	2999330573.jpg	"696_0_01_211006-141024_bem_9d4_elicit_0.wav
"	11	male	7.623	16000	vnd.wave	bem	bem	Umulumendo nomukashana nabeminina pambali ya ngangi nabaikumbata.	A young man and a young woman are standing besides the rail line and are hugging.
696_1	2	2999330573.jpg	"696_1_02_211006-141024_bem_dcc_elicit_0.wav
"	12	male	7.441	16000	vnd.wave	bem	bem	Elyo lolekesha tekuikumbata fye kweka, baletomonana.	Look closely, they are not just hugging but also kissing.
696_2	1	2999330573.jpg	"696_2_01_211006-141024_bem_9d4_elicit_1.wav
"	11	male	8.326	16000	vnd.wave	bem	bem	Ca cine niwe walanda, elo umulumendo napusha nokuboko mumusana wamwanakashi.	You are right. The young man has even placed his hand on the girls waist.
696_3	2	2999330573.jpg	"696_3_02_211006-141024_bem_dcc_elicit_1.wav
"	12	male	5.944	16000	vnd.wave	bem	bem	Elyo cilemoneka kwati apa bali nipacitesheni ceshitima.	It looks like they are standing on the train station.
697_0	1	4730941218.jpg	"697_0_01_211006-141241_bem_9d4_elicit_0.wav
"	11	male	5.467	16000	vnd.wave	bem	bem	Abantu nabekala kumbali yamumana.	People are sitting on the river bank.
697_1	2	4730941218.jpg	"697_1_02_211006-141219_bem_dcc_elicit_0.wav
"	12	male	10.753	16000	vnd.wave	bem	bem	Elyo apa nipamabwe yantu bakula ukushunguluka umumana bambi bekele fye 	They are sitting on the rocks that have been built around the river.
697_2	1	4730941218.jpg	"697_2_01_211006-141241_bem_9d4_elicit_1.wav
"	11	male	7.827	16000	vnd.wave	bem	bem	Kumbali yamumana balikulapo nefikuulwa ifitali nafyo ifingi.	There are even a number of long buildings along the river banks.
697_3	2	4730941218.jpg	"697_3_02_211006-141219_bem_dcc_elicit_1.wav
"	12	male	7.917	16000	vnd.wave	bem	bem	Ifi ifikuulwa filemoneka kwati mayanda pantu balifikulwa bwino sana.	These buildings look like houses because they are well built.
697_4	1	4730941218.jpg	"697_4_01_211006-141241_bem_9d4_elicit_2.wav
"	11	male	7.827	16000	vnd.wave	bem	bem	Elo umumana wakaena ulemoneka uwabusaka elo ukulu nga nshi.	The river looks big and clean.
698_0	1	4103920923.jpg	"698_0_01_211006-141411_bem_9d4_elicit_0.wav
"	11	male	8.144	16000	vnd.wave	bem	bem	Namayo naikata icikope apali abana batatu	A woman is holding a picture where there are three children.
698_1	2	4103920923.jpg	"698_1_02_211006-141414_bem_dcc_elicit_0.wav
"	12	male	7.101	16000	vnd.wave	bem	bem	Elyo alemoneka uwansansa sana nafwala namagalashi.	She looks very happy and is wearing glasses.
698_2	1	4103920923.jpg	"698_2_01_211006-141411_bem_9d4_elicit_1.wav
"	11	male	10.776	16000	vnd.wave	bem	bem	Elo uku ali kulemoneka nikumanda pantu kunuma ifiliko nimanda balibikapo namaluba.	it's like she's at a graveyard because there are graves behind with flowers on top.
698_3	2	4103920923.jpg	"698_3_02_211006-141414_bem_dcc_elicit_1.wav
"	12	male	12.841	16000	vnd.wave	bem	bem	Elo icikope cintu ekete muminwe cilelanga umukashana umwaice umo notubalumendo tubili utuli mumbali yakwe natumwikatilila.	The picture she is holding shows a young girl with two young boys on her sides holding her.
698_4	1	4103920923.jpg	"698_4_01_211006-141411_bem_9d4_elicit_2.wav
"	11	male	10.39	16000	vnd.wave	bem	bem	Iyi ine imanda yakaena yalipalamina mupepi fye nefikuulwa ifyo bakula bwino nga nshi.	This grave yard is near very well built buildings.
699_0	1	4633772793.jpg	"699_0_01_211006-141558_bem_9d4_elicit_0.wav
"	11	male	4.106	16000	vnd.wave	bem	bem	Abantu nabekela mucibansa.	People are sitting in a ground.
699_1	2	4633772793.jpg	"699_1_02_211006-141554_bem_dcc_elicit_0.wav
"	12	male	7.101	16000	vnd.wave	bem	bem	Elyo lkuli ifyo baletamba pantu bonse amenso yabo batontele kuntashi.	They are watching something because there eyes are focussed in front.
699_2	1	4633772793.jpg	"699_2_01_211006-141558_bem_9d4_elicit_1.wav
"	11	male	9.438	16000	vnd.wave	bem	bem	Nomba cilemoneka nakalimo fintu baletamba tafiweme pantu tabalemoneka abansansa pamenso awe.	They don't seem to be enjoying what they are watching because no one looks happy.
